ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date
355,Inner Mongolia Baotou Bayin Wind Power Project,"Longyuan (Baotou) Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,500678,Asia,4/6/2020,,
363,Caldere Hydro Power Plant Project,Caldere Elektrik Uretim A.S.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,21000,Asia,4/6/2020,,
395,Inner Mongolia Sunjiaying 50.25MW Wind Power Project,"Chifeng Xinsheng Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,138585,Asia,4/6/2020,2/1/2022,1/31/2029
396,Inner Mongolia Bayannaoer Chuanjingsumu 49.3MW Wind Power Project,"Longyuan (Bayannaoer) Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,121295,Asia,4/6/2020,,
398,Heilongjiang Huanan Hengdaishan West Wind Power Project,"Huanan Longyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,102754,Asia,4/6/2020,,
399,Heilongjiang Huanan Hengdaishan East Wind Power Project,"Huanan Longyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,58794,Asia,4/6/2020,,
371,Guangdong Lankou 26MW Hydro Power Project,"Shenzhen City Fuyuan Industry (Group) Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,69757,Asia,6/4/2020,,
376,"Positive Climate Care 8.25 MW Bundled Wind Power Project Activity by Savita Oil Technologies Limited in Hassan, Karnataka, India.",Savita Oil Technologies Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,17757,Asia,5/4/2010,,
418,Heilongjiang Yilan Maanshan Wind Power Project,"Yilan Longyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,116972,Asia,4/6/2020,,
421,Jiangsu Qidong Dongyuan Wind Power Project,"Longyuan Qidong Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,190543,Asia,4/6/2020,,
422,Zhejiang Wenling Donghaitang Wind Power Project,"Zhejiang Wenling Donghaitang Wind Power Co.,",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,69372,Asia,4/6/2020,,
435,Gansu Huanghe Chaijiaxia Hydropower Station Project,"Gansu Chaijiaxia Hydropower Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,379896,Asia,6/4/2020,,
453,Gansu Huanghe Bingling Hydropower Station Project,"Gansu Diantou Bingling hydropower Development Co.,Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,764452,Asia,4/6/2020,,
458,6 MW Wind Power Project in Maharashtra by PTC India,PTC India Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,11562,Asia,4/6/2020,,
470,Xinjiang Dabancheng Sanchang Phase III Wind Power Project,"Xinjiang Tianfeng Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,134943,Asia,4/6/2020,,
475,Heilongjiang Shaobaishan Wind Power Project,"Yichun Longyuan Hero Asia Wind Power Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,128442,Asia,4/6/2020,,
476,28MW Jinkouba Hydropower Project,Jintai Hydropower Co. Ltd in Gansu Province,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,108689,Asia,6/21/2010,2/1/2018,1/31/2028
482,2.5 MW Bundled Wind Power Project in Maharashtra (India),Raj Infrastructure Development (India) Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,3946,Asia,8/18/2010,,
563,Biomass based steam generation project by Sterling Agro Industries Ltd.,Sterling Agro Industries Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,9500,Asia,4/6/2020,,
544,Gansu Guazhou Daliangxi Wind Power Project,"CGN Wind Power CO.,Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,115144,Asia,4/6/2020,,
546,Jilin Da'an Dagangzi Wind Power Project Phase III,Jilin CGN Wind Power Co. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,87176,Asia,4/6/2020,,
548,Jilin Da'an Dagangzi Wind Power Project Phase II,Jilin CGN Wind Power Co. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,94250,Asia,4/6/2020,,
553,Sebenoba 30 MW Wind Farm,DENIZ Elektrik Uretim Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,60000,Middle East,11/3/2010,,
570,Guangdong Chaonan Chengtian Wind Power project,"China Resources Wind Power (Shantouchaonan) Co., L",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,89704,Asia,2/23/2011,,
574,Guangdong Chaonan Shalong Wind Power Project,"China Resources Wind Power (Shantou Chaonan) Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,91856,Asia,3/8/2011,,
582,Yaylabel 5.2 MW Hydro Power Plant,Elestas Elektrik Uretim A.S.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,11095,Middle East,6/4/2020,,
583,Yazi 1.13 MW HEPP,Elestas Elektrik Uretim A.S.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,2825,Middle East,6/4/2020,,
584,2.5 MW Rice husk based cogeneration plant at Hanuman Agro Industries Limited,Hanuman Agro Industries Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,32563,Asia,4/6/2020,,
493,"5 MW Brahm Ganga Hydro – Electric Project at Kullu district of Himachal Pradesh, India",Harisons Hydel Construction Co. (P) Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,17868,Asia,9/10/2010,4/2/2018,4/1/2028
498,"Grid-connected wind electricity generation project in Tamil Nadu, India",National Enterprises,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,7402,Asia,10/8/2010,,
499,"Positive Climate Care 4.67 MW Bundled Grid connected Wind Power Project Activity in Jaisalmer, Rajasthan, India",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,13233,Asia,4/6/2020,,
504,Hainan Danzhou Eman Wind Power Project,Hainan Longyuan Wind Power Co. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,75702,Asia,10/18/2010,,
505,Liaoning Faku Heping Wind Power Project,"Shenyang Longyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,121506,Asia,6/4/2020,,
506,"DARICA-1 99 MW Hydro Power Plant Project, Turkey",Bilgin Guc Santralleri Enerji Uretim A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,209722,Asia,4/6/2020,,
507,Liaoning Faku Baijiagou Wind Power Project,"Shenyang Longyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,124125,Asia,4/6/2020,,
508,"Natural Gas based Combined Cycle Power Project at Valantharavai Village, Ramanathapuram District, Tamil Nadu by Penna Electricity Limited [Formerly Arkay Energy Limited]",Pioneer Power Limited,Energy industries (renewable/non-renewable sources),,AM0029,Registered,India,90339,Asia,10/28/2010,,
519,Yichun Daqingshan Wind Power Project,"Yichun Xinganling Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,38680,Asia,4/6/2020,,
531,"1 MW Jiwa Small Hydel Project in Kullu, Himachal Pradesh",Chevron Hydel (Pvt.) Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,4484,Asia,4/6/2020,,
538,14.1 MW grid connected wind energy project in Tamilnadu by ITC Limited,ITC Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,36182,Asia,4/6/2020,,
539,Liaoning Kangping Furaoshan Wind Power Project,"Shenyang Longyuan Hero Asia Wind Power Co.,Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,111719,Asia,4/6/2020,,
540,CGN Inner Mongolia Huitengliang Phase I Wind Farm Project,"CGN Wind Power CO.,Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,133871,Asia,4/6/2020,,
617,"Electricity generation through wind power project at Jodhpur, Rajasthan",M/s Paranjape Autocast Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,5808,Asia,5/21/2011,,
636,8MW biomass based power plant at Phagwara,JCT Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,29393,Asia,4/6/2020,,
650,"Biomass Based Power Generation Plant at Village Channu, Punjab",Universal Biomass Energy Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,74891,Asia,7/21/2011,,
653,65MW Dagushan hydropower Project in China,Gansu Zhangye Dagushan Hydropower Co. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,170015,Asia,4/6/2020,,
655,"24.8 MW Wind power project by Belgaum Wind Farms Private Ltd. in Gadag, Karnataka",Belgaum Wind Farms Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,51985,Asia,4/6/2020,,
659,Shenyang Faku Wanghaisi Wind Power Project,"Shenyang Longyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,46996,Asia,4/6/2020,,
660,Liaoning Faku Wanghaisi East Wind Power Project,"Shenyang Longyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,54606,Asia,4/6/2020,,
662,5.5 MW Bundled Wind Power Project by WMI Cranes Ltd,WMI Power Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,8906,Asia,4/6/2020,,
664,Xinjiang Alashankou Phase I Wind Power Project,Guodian Xinjiang Alashankou Wind Power Development,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,120905,Asia,4/6/2020,,
666,Gansu Zhangye Heihe Longhui Small Scale Hydropower Project,Zhangye Longhui Hydropower Co. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,43786,Asia,4/6/2020,,
667,Chongqing Longshui 8MW Hydro Power Project,Wuxi Longshui Development Co. Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,27046,Asia,8/26/2011,,
676,33.9 MW Bundled Wind Power project in states of Karnataka and Tamil Nadu,Techno Electric & Engineering Company Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,81947,Asia,4/6/2020,4/1/2018,3/31/2028
691,Improving Energy Efficiency In Railways' Residential Quarters - Northern Region in India,C-Quest Capital,Energy demand,,AMS-II.J.,Registered,India,20500,Asia,4/6/2020,,
703,PANITAO Biomass Thermal Energy Project,Energias Industriales S.A.,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,Chile,19235,Latin America,10/31/2011,,
714,Liaoning Changtu Shihu Wind Power Project,"Tieling Longyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,115689,Asia,11/29/2011,,
715,Gansu Yumen Diwopu Phase II  Wind Power Project,"Gansu Jieyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,323130,Asia,4/6/2020,,
734,Wind power project by Patnaik Minerals Pvt. Ltd.,Patnaik Minerals Private Limited (PMPL),Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,64864,Asia,6/4/2020,,
749,Grid Connected Renewable Power Generation from Wind Mills by L.S Mills,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,18539,Asia,12/16/2011,,
755,OTLUCA HPPs run-of-river hydro project,Elen Enerji Uretimi Sanayi Ticaret A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,121306,Middle East,4/6/2020,,
782,Grid connected wind energy project in Tamil Nadu by Super Wind Project Private Ltd.,Super Wind Project Private Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,80087,Asia,4/6/2020,,
798,Guangdong Guanshan Wind Power Project,"China Resources Wind Power (Huilaizhoutian) Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,90124,Asia,3/1/2012,,
793,China Resources Huilai Xian¡¯an Wind Power Project,"China Resources Wind Power (Huilai) Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,87648,Asia,4/6/2020,,
815,Chifeng Sunjiaying Wind Power Project,"Chifeng Xinsheng Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,123699,Asia,6/4/2020,,
816,BATISOKE Soke Çimento Sanayii T.A.S. 5.5 MW Cement WHR Project,Batısoke Soke Çimento San. T.A.S.,Energy industries (renewable/non-renewable sources); Manufacturing industries,,ACM0012,Registered,Turkey,16993,Asia,6/4/2020,,
821,13.95 MW grid connected wind electricity generation by SRF Limited,SRF Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,34886,Asia,4/6/2020,,
830,Beijing Guanting Wind Power Project Phase II and Phase II addition,"Beijing Jingneng Clean Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,153099,Asia,5/2/2012,,
849,Inner Mongolia Ximeng Zheligentu Wind Farm Phase I Project,"Beijing International New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,104941,Asia,6/13/2012,,
850,Inner Mongolia Jingneng Saihan Wind Farm Phase I Project,"Beijing International New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,131331,Asia,7/2/2012,,
840,WIND POWER PROJECT BY M/S DHARIWAL INDUSTRIES LTD. AND M/S R. M. DHARIWAL (HUF),Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,35919,Asia,4/6/2020,,
873,Gansu Guazhou Beidaqiao Wind Power Project,"Longyuan (Jiuquan) Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,570569,Asia,7/31/2012,,
883,"Madushan Hydropower Project on Honghe River in Yunnan Province, China","Honghe Guangyuan Madushan Hydropower Development Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,959382,Asia,8/22/2012,,
884,Nansha Hydro Power Project in Yunnan Province China,Honghe Guangyuan Hydro Power Development Co.Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,519768,Asia,8/27/2012,,
890,Inner Mongolia Wengniute Banner Wudaogou Wind Power Project (II),"Chifeng Xinsheng Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,155384,Asia,11/9/2012,12/2/2018,12/1/2028
891,"Bundled Wind Power generation project by Savita Oil Technologies Ltd., India",Savita Oil Technologies Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,15000,Asia,9/13/2012,,
896,Foz do Chapecó Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Brazil,747711,Latin America,4/6/2020,10/14/2020,10/13/2030
926,"Wind power project by Sargam Retails Pvt. Ltd. in Gujarat, India",Sargam Retails Pvt. Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,16181,Asia,4/6/2020,,
964,"Uzundere I 63.0 MW Hydroelectric Power Plant Project, Turkey",Karadeniz Hes Elektrik Anonim Şirketi,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,79380,Middle East,1/23/2013,,
969,Qingdao Longxin Wind Power Project Phase I,"China Resources Wind Power (Qingdao) Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,92183,Asia,7/2/2013,11/8/2021,11/7/2031
971,Dak Srong 2 Hydropower Project,Tay Nguyen Hydropower Company Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Viet Nam,44466,Asia,4/6/2020,,
1008,"Yaprak-II Hydropower Plant, Turkey",RHG Enerturk Enerji Uretim ve Tic. A.S.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,19082,Asia,4/1/2013,4/3/2021,4/2/2031
1009,"Yaprak-I Hydropower Plant, Turkey",RHG Enerturk Enerji Uretim ve Tic. A.S.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,18295,Asia,4/1/2013,1/11/2023,1/10/2033
1010,"Umut-III Hydropower Plant, Turkey",RHG Enerturk Enerji Uretim ve Tic. A.S.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,17485,Asia,4/1/2013,,
1011,"Umut-II Hydropower Plant, Turkey",RHG Enerturk Enerji Uretim ve Tic. A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,37883,Asia,4/1/2013,,
1013,"Basak Hydropower Plant, Turkey",RHG Enerturk Enerji Uretim ve Tic. A.S.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,11371,Asia,4/1/2013,4/9/2020,4/8/2030
1021,Grid Connected Wind Power Project by M/s. D. J. Malpani in Rajasthan,M/s D. J. Malpani,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,13433,Asia,8/29/2013,3/21/2021,3/20/2031
1032,Xundian Jinfeng 12.6MW Hydropower Project,"Yunnan Xudong Phosphate Chemical Group Jinfeng Power Generation Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,40760,Asia,4/10/2013,5/29/2018,5/28/2028
1037,"Guazhou Beidaqiao No.1 Wind Farm Project in Gansu Province, China","Hydrochina Guazhou Wind Power Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,316041,Asia,4/12/2013,,
1039,AES Saurashtra Windfarms,Tata Power Renewable Energy Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,80385,Asia,4/16/2013,,
